max,min,mean,sd,rms,skewness,kurtosis,crest,form,fault
-0.5777141898298807,0.6476734333700304,0.20686817271060565,-0.6524933101470625,-0.6525253094446191,1.0337717119009524,-0.3026513431249255,0.3936723473112739,-0.6208709858568844,Ball_007_1
-0.7367493122681809,0.6780037433258613,0.3973418386422617,-0.6718042461241144,-0.6711994574788102,0.10710933765946838,-0.5979576973571792,-1.0268671397634557,-0.650944000277105,Ball_007_1
-0.7330486105307634,0.7147183963032595,0.4538131876896761,-0.6798970557030803,-0.6790661721471628,0.325304015830546,-0.6284678200703611,-0.9430906943518186,-0.6604004815827575,Ball_007_1
-0.6836024193371524,0.6226727704722815,0.40617824348177095,-0.6277161171168049,-0.627387853700185,-0.022773929490154367,-0.5814762022071507,-0.7738389478058935,-0.6268163581486764,Ball_007_1
-0.6919353350643853,0.7190183106159276,0.26130228117874965,-0.6233288503920213,-0.6233877006363739,1.0380229565629628,-0.5845524371386269,-0.8719344253168404,-0.6092253311855517,Ball_007_1
-0.7173142913286954,0.7404991597657159,0.2979701676114061,-0.6724119037536093,-0.6720779055771783,0.5411273923458926,-0.6546949969188672,-0.8274733129339906,-0.6420625488546421,Ball_007_1
-0.7302730842277003,0.698317562030847,0.5691200295955177,-0.6499521144104776,-0.6490284834855767,-0.2932508155335013,-0.6180399521178226,-1.0872060969022732,-0.6537945443655381,Ball_007_1
-0.7137466627701919,0.6630320532879933,0.643124630010655,-0.6697508634051225,-0.6684430432680176,-0.29452069033436074,-0.5737555119745142,-0.8145278353369596,-0.6701368110781277,Ball_007_1
-0.7319903619174951,0.7329477862993464,0.6233113144089434,-0.6973097861193733,-0.6957978734274086,-0.2051154363971569,-0.6219609001124994,-0.8265473075091153,-0.6830461577338373,Ball_007_1
-0.6859850629215171,0.737241459807497,0.5627486661735777,-0.6728769906526282,-0.6717837031869532,0.6470391428375551,-0.6124454278574585,-0.5162708991399703,-0.6655228065633882,Ball_007_1
-0.7126884141569236,0.7002709338448747,0.3493825877100146,-0.6727465961946248,-0.6722688768057451,-0.18902900968279268,-0.6680170241007852,-0.780014295097962,-0.6471117147106812,Ball_007_1
-0.7434916866664897,0.7112048233598165,0.4251925150620332,-0.7078148899881898,-0.7068243227697949,-0.03753234923232057,-0.5947893176760161,-0.8767666881337515,-0.6735992955270032,Ball_007_1
-0.7155970136389007,0.718756196826186,0.7635152877738121,-0.6763812667222537,-0.6746335527077932,-0.13646698380769456,-0.6214708286136513,-0.794211122810333,-0.6822706481759283,Ball_007_1
-0.7237905193691762,0.6856861736871017,0.5193677570123197,-0.6661954858280311,-0.6652858782242973,0.0034829773082826793,-0.6246429464503309,-0.9329041059993999,-0.6583855796715165,Ball_007_1
-0.7433586134875756,0.7371104029126261,0.6051729265580815,-0.671639891722756,-0.6704301251433107,-0.04114171851784443,-0.6687789036865956,-1.097139230792306,-0.6682064980939096,Ball_007_1
-0.7185056131208778,0.7440127327091588,0.6217039879638278,-0.6906280871181137,-0.6891887965712916,0.23200646976037126,-0.631632315821148,-0.7291730533508441,-0.6794318154582208,Ball_007_1
-0.6849268143082486,0.7171959956967706,0.7779632555925754,-0.6844537010396542,-0.6825746594095111,0.8116174388646084,-0.5107685614279218,-0.4290637853886545,-0.6872870156830958,Ball_007_1
-0.736882385447095,0.7281298852117124,0.5631298423756029,-0.6644717061945781,-0.6634486574137592,0.26533966144168913,-0.7002200999712966,-1.0721397792824647,-0.6610593963948891,Ball_007_1
-0.6656248665476772,0.6372575306300546,0.4462705087283928,-0.672358851883153,-0.6716107155008487,0.3436351759581995,-0.5479073975385292,-0.31411058887967275,-0.6555650034246745,Ball_007_1
-0.667342144237472,0.6613407952637073,0.27447982222462397,-0.6588227931949779,-0.6586423464744187,0.7345018929966953,-0.5820462716024924,-0.42348409048427793,-0.6317256072414555,Ball_007_1
-0.7126884141569236,0.7195362973908935,0.3916009810685587,-0.7097599066779868,-0.7088546135833015,0.3872043450948508,-0.5401273846477165,-0.5279384219661839,-0.6719579281733044,Ball_007_1
-0.6489717087292983,0.7561198934734206,0.4595592805592879,-0.7110471707268765,-0.7099184925849742,0.19659926844483971,-0.5850884050734373,0.1754427513073518,-0.6781274852359928,Ball_007_1
-0.7095136683171186,0.683601744978203,0.2944890552230171,-0.6607487263699316,-0.6605030699537711,0.5926728511074738,-0.6284110660965526,-0.8216615344463036,-0.6348644983654915,Ball_007_1
-0.7178465840443515,0.6873774317113878,0.37497090129649435,-0.642484346168545,-0.6421447728845474,0.3515121256959859,-0.5706173146890324,-1.0071500226047752,-0.6321676360444757,Ball_007_1
-0.7690037161097137,0.7381526172670755,0.5929733159857814,-0.6567219639327879,-0.6556756536200837,0.051790242329431156,-0.6936489800866626,-1.4246355560348802,-0.6593573365691036,Ball_007_1
-0.6836024193371524,0.727087670857263,0.46041549908574936,-0.6661501742267018,-0.6654102017754433,0.28807075560420453,-0.6162529449494571,-0.5362136663593721,-0.6533430831437664,Ball_007_1
-0.6568990681017458,0.6929754333637296,0.22367772331882152,-0.6558629144999212,-0.6558323132666469,0.24531040235721074,-0.5970018148518892,-0.3420096701727564,-0.6247077134196658,Ball_007_1
-0.7206221103474145,0.741672431015036,0.44894121256199915,-0.6880486129839832,-0.6871634209511602,0.4520754156662365,-0.6230347221750889,-0.7645631538584146,-0.6645191586890963,Ball_007_1
-0.5931823626741207,0.6677188974807566,0.5442961749137527,-0.5949439313293844,-0.5944593278339168,0.738951899823585,-0.5195875560150679,-0.18068938414708105,-0.622053273268769,Ball_007_1
-0.7690037161097137,0.7496107343615005,0.5811167803791977,-0.6780433463247507,-0.6768490442066016,0.1861121024961575,-0.7120664434220564,-1.3197906790564515,-0.6697231614822673,Ball_007_1
-0.6758081331436188,0.7168028250121581,0.3714380716743453,-0.6427216330797637,-0.642389812130162,0.6099595050282619,-0.6435252895394931,-0.6114542916247151,-0.6319596646775174,Ball_007_1
-0.7619951953535772,0.7578111514977066,0.6893843645156941,-0.7203116791858735,-0.7183213056778088,0.3258658668111463,-0.6972925259122745,-1.0045800492236714,-0.6994858462731435,Ball_007_1
-0.6583565362517563,0.6384245610748571,0.4863872237280015,-0.6312071957731336,-0.6306464602266665,0.9136952286892436,-0.5148923054131402,-0.5237297771306678,-0.6363813494952305,Ball_007_1
-0.6452710069918808,0.7072980797317607,0.38173261212601534,-0.6615602002222455,-0.6610738590411329,0.3831584501925388,-0.5767527152900863,-0.19116998923791212,-0.6436990243814331,Ball_007_1
-0.7145387650256324,0.7307323006955767,0.43101986298576556,-0.660142813050127,-0.6595307197492503,0.2641289262471772,-0.6516951487497993,-0.8764433866223883,-0.6473993283742062,Ball_007_1
-0.736616239089267,0.7147183963032595,0.3514622134986011,-0.6767668202851536,-0.6762535611845502,0.06995140293208775,-0.6497221837119797,-0.996032957131364,-0.6496197096348817,Ball_007_1
-0.7493088856304437,0.7407612735554575,0.5836682192795539,-0.6660010922851325,-0.6649046732721617,0.049113771273589985,-0.7186184732865392,-1.1862960838534322,-0.6635290180963113,Ball_007_1
-0.7487765929147878,0.7361992454530476,0.7323892972849801,-0.6982134813539389,-0.6963345286650807,-0.054371619329676706,-0.6704384064250475,-1.0003861738608075,-0.6911140944001569,Ball_007_1
-0.7526103678311193,0.7388079017414299,0.6040821593758788,-0.6818438910174974,-0.6805443407968083,-0.004523659880828787,-0.6690016997316159,-1.1334254663762235,-0.6735000797140758,Ball_007_1
-0.7177135108654374,0.7489616906916639,0.6483064275943528,-0.6920835431096322,-0.6905448968481906,0.46836357926282035,-0.6494395795393052,-0.7118079364639923,-0.6821268370911356,Ball_007_1
-0.698012343568124,0.7181071531563491,0.5536188023865921,-0.6352201511768563,-0.6344497326799456,0.642142664917709,-0.5865415869695353,-0.8654819523273337,-0.6445823178450799,Ball_007_1
-0.7478514174804334,0.7279988283168415,0.7107531587106138,-0.6455640105329071,-0.6442651814866667,0.36085187567595217,-0.6779236379753715,-1.2780894293128031,-0.6628562013711033,Ball_007_1
-0.6797686444208209,0.7322987426295096,0.6131312528303966,-0.6597334192924098,-0.6586030266527012,1.0558074646413744,-0.5720743578196632,-0.5443951352744465,-0.6625636663987675,Ball_007_1
-0.7067381420140554,0.7494796774666296,0.5977043971750584,-0.6505406080361251,-0.6495305111531487,0.8969022822333115,-0.7093405987584662,-0.8603997535008099,-0.6564717235510029,Ball_007_1
-0.6461961824262353,0.6825657714282715,0.40993797795582504,-0.6752192701512707,-0.6745525695217736,0.6207535947813185,-0.4818717036982724,-0.09701235496986003,-0.6539942966403129,Ball_007_1
-0.6644335447554948,0.6916773460240561,0.5540009208512789,-0.6669059777441563,-0.6658894275305528,-0.05322670148253901,-0.627418862282609,-0.34390565406071066,-0.6616209537105069,Ball_007_1
-0.720748846708285,0.7597645233117345,0.4992937857370149,-0.7314008171233383,-0.7299287978886657,0.49492904740677285,-0.5855811278614947,-0.453893037452741,-0.6922845243712755,Ball_007_1
-0.7497017683491422,0.7579422083925775,0.4986226712371691,-0.7123871275818097,-0.7111210939197479,0.7689324049604715,-0.6439650092200492,-0.9159805368766768,-0.6818699459885255,Ball_007_1
-0.7112309460069133,0.7059999923920874,0.6247336062890906,-0.6664921775844439,-0.6652690467767738,0.3771233556365781,-0.6030726295970302,-0.8092972998048416,-0.6670216809423581,Ball_007_1
-0.7025114843790254,0.7138072388436808,0.3194846350096591,-0.6531722342457256,-0.6529098238424762,-0.06685780228607736,-0.6256669031632031,-0.7999270923952444,-0.6328995999394826,Ball_007_1
-0.7099128878538604,0.7324235587198628,0.46139987665936616,-0.6710211322174218,-0.670240156355886,-0.2796650731763764,-0.6614539585677582,-0.7651628614545506,-0.6561261890337607,Ball_007_1
-0.7499679147069702,0.7618489520206332,0.512492628110162,-0.7353069494255337,-0.7337455049551139,1.1108118764833799,-0.5826226946650255,-0.7611164157427749,-0.6953501486612532,Ball_007_1
-0.7397909849290721,0.7312565282750604,0.5985809860914217,-0.6826837602853388,-0.681393326022262,0.25898177301209435,-0.615345347733963,-0.9977452912839835,-0.6735247142252353,Ball_007_1
-0.7005280603314027,0.6911531184445726,0.353441367510895,-0.6630673175859749,-0.6626476139225695,-0.0448599532169789,-0.5589581875998656,-0.7205616201859983,-0.6419147361853839,Ball_007_1
-0.6628493402446141,0.6928506172733762,0.40768862182034515,-0.6551048089943886,-0.6545930651473328,0.8177130313455655,-0.5918203304571914,-0.40798997809200466,-0.642439902345586,Ball_007_1
-0.7417680721586513,0.7140693526334226,0.1037980391942283,-0.683664207770883,-0.6837722751719714,-0.2351678204689371,-0.6604962337224428,-1.0037620836369283,-0.6290530185460556,Ball_007_1
-0.7158631599967287,0.6998777631602622,-0.021833307568908705,-0.6350339751222146,-0.6356955628214809,-0.05384539879963858,-0.6331793425053984,-1.023561184670249,-0.5822235328746246,Ball_007_1
-0.7347658882205582,0.726569684082297,0.15001538546987034,-0.6813281384589587,-0.681330254880688,0.10226139834056433,-0.6440763966550553,-0.9468276937350385,-0.6325408421646436,Ball_007_1
-0.7079294638062377,0.7539106486741688,-0.15162142869464543,-0.7229499191871832,-0.7234756769267764,0.8469164874644243,-0.5651061868122863,-0.3605946372826702,-0.6257911875272723,Ball_007_1
-0.7612030930981368,0.7563820072631624,0.005334878492425978,-0.6900196671722774,-0.6903417819205987,0.8382036267197437,-0.6954315519193575,-1.1663443657297135,-0.6220868107190021,Ball_007_1
-0.7321234350964091,0.7191493675107985,0.11027437430066561,-0.6687684261796658,-0.6689494400794845,0.6085609153494658,-0.5996989284582633,-0.9938531718120046,-0.6203488156336879,Ball_007_1
-0.7079294638062377,0.705088834932509,0.22809420052208018,-0.6147865716745631,-0.6149681912343333,0.12743066218395008,-0.6826193548618458,-1.059648767269521,-0.600367355295093,Ball_007_1
-0.6952368172650608,0.7381526172670755,0.35854553261758015,-0.6758632218207717,-0.6753368751444607,0.5782556088887131,-0.6482652314062584,-0.5847033553486648,-0.6497480717231573,Ball_007_1
-0.7337076396072898,0.7446617763789956,0.47127295616018205,-0.6759718701349184,-0.6751223413870112,0.6715739297516174,-0.6687573207960624,-0.9734165512121432,-0.6597027359715257,Ball_007_1
-0.7091207855984201,0.6906351316696067,0.28836542005377847,-0.6816558672221082,-0.681282299861552,0.1158735939141026,-0.5598743550988801,-0.6853736977159363,-0.6465842583022539,Ball_007_1
-0.7379342972423197,0.7233119841240782,0.3327803960436376,-0.7344841959952616,-0.7335242188428577,0.5556535619810926,-0.5201331893614383,-0.6234615031624121,-0.6813224675008949,Ball_007_1
-0.6684003928507404,0.7242231415836566,0.020081237037278786,-0.6571501730657997,-0.6576139648707182,0.989584650634746,-0.6184902652606411,-0.44082922532502655,-0.6022538813702955,Ball_007_1
-0.7547268650576561,0.736854529927402,0.18451547282843084,-0.6793372006378419,-0.6792611600520829,0.5838174449954615,-0.6846798414296497,-1.162159283803604,-0.6349120363188032,Ball_007_1
-0.7036964693531642,0.7224008266644997,0.6022101107293926,-0.6560373326584917,-0.6549697227047793,-0.19415033883999075,-0.5761415317932748,-0.7988701634854638,-0.6597421167260303,Ball_007_1
-0.7151977941021588,0.7072980797317607,0.5986587514516143,-0.7148077428125791,-0.7131895949298541,0.015355305901139042,-0.5791282513453141,-0.5226944343778361,-0.6904747564388839,Ball_007_1
-0.6912699691698154,0.7335968299691831,0.8668250398928374,-0.7094501834600053,-0.7069720991513925,1.1019269091522315,-0.6273624960109546,-0.30989121772543776,-0.705206710198482,Ball_007_1
-0.7446766716406283,0.7593775934316395,0.6631814729440313,-0.7008993198339605,-0.699219996649962,1.000414012449489,-0.6826336373577021,-0.9388407658539939,-0.6877443694317352,Ball_007_1
-0.616844041248636,0.7132892520687151,0.5976914123727792,-0.6350475473776637,-0.634156387549599,0.5562381173257354,-0.6168048706169819,-0.11853452653847939,-0.6482752659833022,Ball_007_1
-0.6940454954728785,0.6742280565926767,0.43364003647414767,-0.6135017491971483,-0.6131884159600344,-0.11720610083841182,-0.6171659905546418,-0.9458492433205533,-0.6215198160630613,Ball_007_1
-0.7081956101640657,0.7309944144853185,0.2554825966893209,-0.6740641812380546,-0.6738337940072052,0.08476941893693128,-0.596797841387563,-0.7249767986779027,-0.6388941004239868,Ball_007_1
-0.7138797359491059,0.7326856725096046,0.2034617059474046,-0.6476889991342323,-0.6477570867234468,-0.014222496151697702,-0.6002821179069429,-0.9384991363271674,-0.6175758714441936,Ball_007_1
-0.6931203200385242,0.6871215587261637,0.061553477661362904,-0.6790247466629564,-0.679269024892731,-0.05416063052801315,-0.5436942916307091,-0.5361824445583535,-0.6213886215175966,Ball_007_1
-0.7188984958395762,0.7140693526334226,0.1180794288669087,-0.7068213330211253,-0.7067360883595841,0.29024015201934644,-0.5264088933609326,-0.6110000187931404,-0.645168122740467,Ball_007_1
-0.7181063935841359,0.7139382957385517,0.3674879631469426,-0.639842032949808,-0.6395387918736631,0.13908690349943287,-0.6902677531735765,-1.0237310009688234,-0.6299235714698257,Ball_007_1
-0.7351587709392567,0.7593775934316395,0.5246556376672424,-0.7015948138237436,-0.7003537837686248,0.3213363845122582,-0.6482817007422973,-0.8300863091572684,-0.6779897191216258,Ball_007_1
-0.6834756829762819,0.7030044062236102,0.15636566349971895,-0.6620261545800525,-0.6621301125536159,0.6150083672339768,-0.5110347570209506,-0.5570178566969031,-0.6212379428794679,Ball_007_1
-0.7298738646909584,0.6278838422445281,0.30682302807165585,-0.6792686435139156,-0.6788613277671354,-0.647908462997259,-0.5719024231884987,-0.9121052573049393,-0.6469265023161886,Ball_007_1
-0.7307990401253126,0.7005268068300988,0.1465970377409405,-0.6813846082959963,-0.6813953433189763,-0.30498385601385986,-0.6018232565746662,-0.9059338512853286,-0.6322147913213594,Ball_007_1
-0.7260400897746269,0.7069111498516659,0.11411114252233409,-0.6645032316768583,-0.6646990748274682,0.5046253779955046,-0.7006208967487044,-0.9584918446535311,-0.6180877008816288,Ball_007_1
-0.6456638897105793,0.7242231415836566,-0.2034631589128675,-0.6775145584553971,-0.6783999809715806,0.6017730605823188,-0.5553644175096809,-0.06101320214189889,-0.5865192867957881,Ball_007_1
-0.7033035866344657,0.6241081555113435,-0.33766085562089304,-0.6196617777768949,-0.6210225506644954,-0.14817194465522765,-0.5370472825928152,-0.9870533989469823,-0.5215686647112968,Ball_007_1
-0.7713800228760349,0.7278677714219706,-0.3214973710301242,-0.6904030755572865,-0.6914966281238558,-0.06312473048291557,-0.7135997467917423,-1.2660689684944466,-0.5784888433948955,Ball_007_1
-0.6788434689864665,0.7257895835175895,-0.23805332522275935,-0.6725136917260724,-0.6734971920978453,0.7438581959780459,-0.5416507986213102,-0.43275973487285396,-0.5778190967716921,Ball_007_1
-0.7477183443015194,0.7238362117035616,-0.44780004067812584,-0.6768469835003825,-0.6782552779183851,-0.5568301029588703,-0.647021140587246,-1.0967037364308572,-0.5466417018339349,Ball_007_1
-0.7617353858137927,0.7149805100930011,-0.2435746038857431,-0.7114799937550735,-0.7122978106152598,-0.08612335401806312,-0.5586755664549137,-1.0402858331731883,-0.6056264611977773,Ball_007_1
-0.71334744323345,0.6898550311048991,-0.2485601450696077,-0.6138885033727305,-0.6150954995874661,0.19840641237474257,-0.6593388128319533,-1.1070985507429385,-0.5330111166536843,Ball_007_1
-0.7294746451542163,0.6906351316696067,-0.08266022650479853,-0.6400871314684072,-0.6408620384042576,-0.19249118526263978,-0.7070053056855079,-1.1228737751224702,-0.5773067709693682,Ball_007_1
-0.6871763847136995,0.7346390443236325,0.07329290768663507,-0.6542793568424006,-0.6546306749331243,0.25392830491474,-0.6690275701421302,-0.6419011894895933,-0.6068517492721658,Ball_007_1
-0.7263062361324548,0.7165407112224164,0.30828055966929047,-0.6923704010763292,-0.6918598444624229,0.14342593170705398,-0.6368927014774796,-0.7927489630073079,-0.6547275547191738,Ball_007_1
-0.7487765929147878,0.6977933344513636,0.4553154601532939,-0.6766543223201494,-0.6758456474673636,-0.5497389653384034,-0.6088885404374773,-1.1210449109906298,-0.6587284542128181,Ball_007_1
-0.7218070953215534,0.7128960813841025,0.305143373907116,-0.6808148232332178,-0.6804008437888096,0.9282098235164186,-0.5838114756594223,-0.820469610974238,-0.6476740029484834,Ball_007_1
-0.6788434689864665,0.7071670228368898,0.14458268478212857,-0.6444858009415466,-0.6447160991030679,0.4871007978139523,-0.6744371217808586,-0.6253676513012141,-0.6090038832660009,Ball_007_1
-0.7021122648422834,0.62358392793186,0.008843672111515889,-0.6645142642912186,-0.6649676647609235,-0.07045057401505714,-0.5007297626113084,-0.7213998699301615,-0.6057069615740168,Ball_007_1
-0.7089877124195061,0.6855551167922308,0.38937005794638446,-0.6677784067787336,-0.6672260146012321,0.20290917570212397,-0.5867813408627642,-0.7749808052189298,-0.6479396383453685,Ball_007_1
-0.655447936769779,0.6678499543756273,0.3825949281791415,-0.6366784114072012,-0.6363557025754374,0.3976963350485847,-0.5473062486804673,-0.4602985544292547,-0.6295961225891127,Ball_007_1
-0.6951037440861468,0.708471350981081,0.25264564087746033,-0.6644627513749685,-0.6643034751817255,0.4983218571639171,-0.5067515575757698,-0.6567311825700674,-0.6328745706739286,Ball_007_1
-0.7210149930661129,0.706780092956795,0.3757930005524224,-0.6553956692429628,-0.6549684198353051,-0.20094091032798866,-0.6084043201386106,-0.9657050519660326,-0.6396253126666501,Ball_007_1
-0.7190315690184902,0.6704523698594919,0.41054652712102074,-0.6521409885089179,-0.6516421319384057,-0.350780311487203,-0.5793560538422974,-0.9655614457611795,-0.6410314237253831,Ball_007_1
-0.6878354137902258,0.6614718521585782,0.34825749664734074,-0.6200276467207506,-0.6198909812296212,-0.1272002082818221,-0.5689589896598872,-0.8543881781981578,-0.6165775866242887,Ball_007_1
-0.7539347628022157,0.7559888365785497,0.4569489925236343,-0.6881509240003038,-0.6872410096606554,0.1985347635555524,-0.7143215986795031,-1.1087038011093062,-0.6652407291569365,Ball_007_1
-0.7609369467403088,0.7459661045231866,0.3221256568144352,-0.6474452290768775,-0.6472123447220524,-0.1761259465006502,-0.7461415259130156,-1.387494301323719,-0.6298232932873827,Ball_007_1
-0.7464002861484667,0.7192741836011517,0.5722747808551283,-0.683286886734622,-0.682071754790483,-0.12955828594225713,-0.6636789345305965,-1.0612678695547806,-0.6718260247912118,Ball_007_1
-0.6788434689864665,0.6545695223620454,0.40407606303576216,-0.6498730081155212,-0.6494072184868709,-0.19213424630304657,-0.5295208962977346,-0.595570125463095,-0.6391468063669486,Ball_007_1
-0.7203559639895865,0.7237051548086909,0.517980398312284,-0.6891280184346581,-0.6880253686225349,0.4411725900462251,-0.5798850763952977,-0.7561194833636786,-0.6707170383998853,Ball_007_1
-0.708721566061678,0.7408860896458107,0.20816354981353682,-0.6751463494754515,-0.6750351061047672,0.5317136652754213,-0.65323345919285,-0.722470152101363,-0.6347837564369753,Ball_007_1
-0.7236574461902622,0.7498728481512422,0.4655523859243799,-0.6645175901726219,-0.6637756381340921,0.647813878818668,-0.6703882590196171,-0.94047961115243,-0.6528855769641853,Ball_007_1
-0.6313870386585216,0.6988355488058128,0.5376412878282605,-0.5903666424144886,-0.589925332293171,0.41751700939188646,-0.6663913733827819,-0.5331901110411472,-0.6189439143644213,Ball_007_1
-0.7088546392405921,0.7298211432359984,0.47701189523275567,-0.6933653755743342,-0.6923490012141218,0.6222186839503683,-0.5613866220180015,-0.6068280653972096,-0.6697591260808101,Ball_007_1
-0.7105719169303868,0.6691542825198186,0.4391112898990608,-0.6442869157614266,-0.6437648199874926,0.0972044093879124,-0.5641229929371796,-0.9298325300565131,-0.6392683216331254,Ball_007_1
-0.7081956101640657,0.6928506172733762,0.4042850422465792,-0.6532132040121362,-0.6527239026347827,-0.005975753831572329,-0.6102858539454572,-0.8555405811870374,-0.6410553804350723,Ball_007_1
-0.705679893400787,0.6596495372394212,0.8151492928663826,-0.5868882296393382,-0.5857439866684723,-0.3081829529781179,-0.669317640555069,-1.1807964282783547,-0.6416704568393735,Ball_007_1
-0.7259070165957128,0.7474014895622485,0.4087796962949394,-0.6837098505004144,-0.6829789181272047,0.152380412377637,-0.6579165012426961,-0.8459946448590643,-0.6586809971619826,Ball_007_1
-0.6826772439027979,0.6797012421546651,0.18898514408097392,-0.6485419378237899,-0.6486412614667626,0.09919480452798239,-0.6559294449096561,-0.6369134995741554,-0.6165096911923826,Ball_007_1
-0.7091207855984201,0.7373725167023677,0.25168023766517383,-0.6639409457254576,-0.6637875666634762,0.7523381342945179,-0.6548782067063096,-0.7976918410841348,-0.632464649174261,Ball_007_1
-0.6722341677670718,0.6729299692530032,0.3131746900497856,-0.638506580883021,-0.6383514100712558,-0.14824209154197046,-0.664017242573367,-0.6033891906419151,-0.623698775545917,Ball_007_1
-0.7183725399419638,0.6823036576385296,0.22949252510582996,-0.6859439274992658,-0.685701671936611,0.4773706184730768,-0.5314213363776062,-0.7509611525668747,-0.6434565707786212,Ball_007_1
-0.5700466399972176,0.6401220599036609,0.2916702183369234,-0.6024297300713932,-0.6025221782590813,0.6101355664019537,-0.5337093134129223,0.07321409567232087,-0.6001970240724662,Ball_007_1
-0.6771261912966718,0.7592465365367685,0.2900204832769119,-0.7032986976996269,-0.7027532489144551,0.5276855604011008,-0.6129311090461552,-0.19152474831666627,-0.6594842610950938,Ball_007_1
-0.690477866914375,0.6346488743416724,0.5263907426303304,-0.6482985185714538,-0.6475081058387082,0.3168390019372943,-0.5722032736651557,-0.7180188208130278,-0.6492756934042228,Ball_007_1
-0.6973533144915977,0.7208406255350845,0.4539704723172507,-0.6815283387064069,-0.6806834575901668,0.5522935676302331,-0.5530897901730685,-0.5694234509449762,-0.6613191286137441,Ball_007_1
-0.6506889864190931,0.6856861736871017,0.3901795989852976,-0.6556083242019543,-0.6551406885350562,0.5832620290479775,-0.5439644088210409,-0.2870324289898085,-0.6410982049162433,Ball_007_1
-0.7466600956882512,0.7335968299691831,0.26151561457928385,-0.7035076548667704,-0.7030431353615543,0.07031584809493105,-0.6297182374591789,-0.9356011265839013,-0.6570152909203589,Ball_007_1
-0.7383335167790618,0.7194052404960226,0.3505734446293109,-0.6399210664884354,-0.6396612535560576,-0.16744157650380376,-0.6873488332525426,-1.2117466494695728,-0.6282968151654148,Ball_007_1
-0.6567723317408753,0.733340956983959,0.731154911303834,-0.6610195362524431,-0.6595225998483015,0.7751497054825016,-0.5963829101111352,-0.3145699389500921,-0.6722345971477807,Ball_007_1
-0.728549469719862,0.7290410426712907,0.8662123826738476,-0.6818622608837452,-0.6797193770429684,0.1364740718617923,-0.5742810145616617,-0.8933675260445583,-0.6918251130261811,Ball_007_1
-0.6662902324422472,0.6444157334118115,0.829270266096163,-0.6547153672947679,-0.6529741404290358,0.1991420032170133,-0.5059006771112594,-0.45210471754417336,-0.6761197609973462,Ball_007_1
-0.6522731909299738,0.6339998306718357,0.9302802532924058,-0.6026013373053206,-0.6010157656800492,0.220651570295458,-0.5943588152322776,-0.6477210785194962,-0.6581652681305847,Ball_007_1
